"ChEMBL ID"	"Name"	"UniProt Accessions"	"Type"	"Organism"	"Compounds"	"Activities"	"Tax ID"	"Species Group Flag"
"CHEMBL1743293"	"Sulfotransferase 1A3/1A4"	"P0DMM9"	"SINGLE PROTEIN"	"Homo sapiens"	"8"	"8"	"9606"	"False"
"CHEMBL3560"	"Malate dehydrogenase cytoplasmic"	"P40925"	"SINGLE PROTEIN"	"Homo sapiens"	"116"	"119"	"9606"	"False"
"CHEMBL2517"	"Cathepsin F"	"Q9UBX1"	"SINGLE PROTEIN"	"Homo sapiens"	"67"	"67"	"9606"	"False"
"CHEMBL1926492"	"Tau-tubulin kinase 1"	"Q5TCY1"	"SINGLE PROTEIN"	"Homo sapiens"	"142"	"185"	"9606"	"False"
"CHEMBL4630805"	"Protein phosphatase 1 regulatory subunit 15A"	"O75807"	"SINGLE PROTEIN"	"Homo sapiens"	"1"	"1"	"9606"	"False"
"CHEMBL4295823"	"Serum paraoxonase/arylesterase 2"	"Q15165"	"SINGLE PROTEIN"	"Homo sapiens"	"3"	"3"	"9606"	"False"
"CHEMBL4106162"	"AMP-activated protein kinase alpha-1/beta-2/gamma-3"	"O43741|Q13131|Q9UGI9"	"PROTEIN COMPLEX"	"Homo sapiens"	"14"	"15"	"9606"	"False"
"CHEMBL4742296"	"Cereblon/Delta(24)-sterol reductase"	"Q15392|Q96SW2"	"PROTEIN-PROTEIN INTERACTION"	"Homo sapiens"	"1"	"1"	"9606"	"False"
"CHEMBL5291524"	"CTP synthase 2"	"Q9NRF8"	"SINGLE PROTEIN"	"Homo sapiens"	"4"	"4"	"9606"	"False"
"CHEMBL2163186"	"Glutathione peroxidase 1"	"P07203"	"SINGLE PROTEIN"	"Homo sapiens"	"1"	"11"	"9606"	"False"
"CHEMBL5465330"	"Probable ATP-dependent RNA helicase DHX40"	"Q8IX18"	"SINGLE PROTEIN"	"Homo sapiens"	"1"	"1"	"9606"	"False"
"CHEMBL1293265"	"Serine/threonine-protein phosphatase"	"Q9BPW0"	"SINGLE PROTEIN"	"Homo sapiens"	"127"	"127"	"9606"	"False"
"CHEMBL3969"	"Carbonic anhydrase VB"	"Q9Y2D0"	"SINGLE PROTEIN"	"Homo sapiens"	"641"	"987"	"9606"	"False"
"CHEMBL2321633"	"Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1"	"Q9NS00"	"SINGLE PROTEIN"	"Homo sapiens"	"3"	"3"	"9606"	"False"
"CHEMBL4184"	"Lysosomal acid lipase/cholesteryl ester hydrolase"	"P38571"	"SINGLE PROTEIN"	"Homo sapiens"	"32"	"63"	"9606"	"False"
"CHEMBL2111458"	"Casein kinase I"	"Q9HCP0|P78368|P48730|P49674|P48729"	"PROTEIN FAMILY"	"Homo sapiens"	"80"	"83"	"9606"	"False"
"CHEMBL2295562"	"Dual specificity protein phosphatase 26"	"Q9BV47"	"SINGLE PROTEIN"	"Homo sapiens"	"14"	"14"	"9606"	"False"
"CHEMBL4802015"	"Synaptic vesicle membrane protein VAT-1 homolog"	"Q99536"	"SINGLE PROTEIN"	"Homo sapiens"	"1"	"3"	"9606"	"False"
"CHEMBL5465557"	"CCN2-EGFR"	"P00533|P29279"	"PROTEIN-PROTEIN INTERACTION"	"Homo sapiens"	"34"	"68"	"9606"	"False"
"CHEMBL5169067"	"VHL/WEE1"	"P30291|P40337"	"PROTEIN-PROTEIN INTERACTION"	"Homo sapiens"	"8"	"48"	"9606"	"False"
"CHEMBL4630843"	"Deubiquitinase OTUD6B"	"Q8N6M0"	"SINGLE PROTEIN"	"Homo sapiens"	"3"	"3"	"9606"	"False"
"CHEMBL5291517"	"Ceramide synthase 6"	"Q6ZMG9"	"SINGLE PROTEIN"	"Homo sapiens"	"2"	"2"	"9606"	"False"
"CHEMBL3126"	"Porphobilinogen synthase"	"P13716"	"SINGLE PROTEIN"	"Homo sapiens"	"43"	"58"	"9606"	"False"
"CHEMBL3638347"	"Protein-arginine deiminase type-6"	"Q6TGC4"	"SINGLE PROTEIN"	"Homo sapiens"	"6"	"6"	"9606"	"False"
"CHEMBL5890"	"Endothelin-converting enzyme 2"	"P0DPD6"	"SINGLE PROTEIN"	"Homo sapiens"	"5"	"7"	"9606"	"False"
"CHEMBL4812"	"Kallikrein 8"	"O60259"	"SINGLE PROTEIN"	"Homo sapiens"	"40"	"46"	"9606"	"False"
"CHEMBL4611"	"Complement C1r"	"P00736"	"SINGLE PROTEIN"	"Homo sapiens"	"122"	"231"	"9606"	"False"
"CHEMBL4295662"	"mRNA cap guanine-N7 methyltransferase"	"O43148"	"SINGLE PROTEIN"	"Homo sapiens"	"48"	"65"	"9606"	"False"
"CHEMBL1075184"	"Proto-oncogene serine/threonine-protein kinase mos"	"P00540"	"SINGLE PROTEIN"	"Homo sapiens"	"2"	"2"	"9606"	"False"
"CHEMBL2111439"	"VEGF-receptor 2 and Fibroblast growth factor receptor 1"	"P35968|P11362"	"PROTEIN FAMILY"	"Homo sapiens"	"50"	"50"	"9606"	"False"
"CHEMBL5610"	"Prostasin"	"Q16651"	"SINGLE PROTEIN"	"Homo sapiens"	"25"	"25"	"9606"	"False"
"CHEMBL4295988"	"Deoxyribose-phosphate aldolase"	"Q9Y315"	"SINGLE PROTEIN"	"Homo sapiens"	"1"	"2"	"9606"	"False"
"CHEMBL3596075"	"Beta-galactoside alpha-2,6-sialyltransferase 1"	"P15907"	"SINGLE PROTEIN"	"Homo sapiens"	"67"	"179"	"9606"	"False"
"CHEMBL2321622"	"Ubiquitin-like modifier-activating enzyme 6"	"A0AVT1"	"SINGLE PROTEIN"	"Homo sapiens"	"4"	"5"	"9606"	"False"
"CHEMBL271"	"Protein farnesyltransferase/geranylgeranyltransferase type I alpha subunit"	"P49354"	"SINGLE PROTEIN"	"Homo sapiens"	"4"	"5"	"9606"	"False"
"CHEMBL4105743"	"General transcription and DNA repair factor IIH helicase subunit XPD"	"P18074"	"SINGLE PROTEIN"	"Homo sapiens"	"243"	"244"	"9606"	"False"
"CHEMBL2019"	"Type I iodothyronine deiodinase (Type-I 5'-deiodinase) (DIOI) (Type 1 DI) (5DI)"	"P49895"	"SINGLE PROTEIN"	"Homo sapiens"	""	""	"9606"	"False"
"CHEMBL4105886"	"Uncharacterized aarF domain-containing protein kinase 5"	"Q3MIX3"	"SINGLE PROTEIN"	"Homo sapiens"	"142"	"142"	"9606"	"False"
"CHEMBL4996"	"Fucosyltransferase 4"	"P22083"	"SINGLE PROTEIN"	"Homo sapiens"	"15"	"41"	"9606"	"False"
"CHEMBL4295745"	"Cystathionine gamma-lyase"	"P32929"	"SINGLE PROTEIN"	"Homo sapiens"	"92"	"128"	"9606"	"False"
"CHEMBL2094126"	"Cyclin-dependent kinase 2/cyclin E"	"P24864|P24941|O96020"	"PROTEIN COMPLEX"	"Homo sapiens"	"1159"	"1421"	"9606"	"False"
"CHEMBL2096978"	"Thioredoxin reductase"	"Q16881|Q9NNW7|Q86VQ6"	"PROTEIN FAMILY"	"Homo sapiens"	"124"	"275"	"9606"	"False"
"CHEMBL3351"	"Acetyl-CoA carboxylase 1"	"Q13085"	"SINGLE PROTEIN"	"Homo sapiens"	"591"	"806"	"9606"	"False"
"CHEMBL2362992"	"Amidophosphoribosyltransferase"	"Q06203"	"SINGLE PROTEIN"	"Homo sapiens"	"1"	"2"	"9606"	"False"
"CHEMBL332"	"Matrix metalloproteinase-1"	"P03956"	"SINGLE PROTEIN"	"Homo sapiens"	"5429"	"7065"	"9606"	"False"
"CHEMBL248"	"Leukocyte elastase"	"P08246"	"SINGLE PROTEIN"	"Homo sapiens"	"5185"	"8215"	"9606"	"False"
"CHEMBL2010624"	"Thioredoxin"	"P10599"	"SINGLE PROTEIN"	"Homo sapiens"	"57"	"113"	"9606"	"False"
"CHEMBL2954"	"Cathepsin S"	"P25774"	"SINGLE PROTEIN"	"Homo sapiens"	"2753"	"3317"	"9606"	"False"
"CHEMBL2363042"	"DNA polymerase (alpha/delta/epsilon)"	"P09884|Q9HCU8|Q15054|P28340|P49005|Q07864|Q14181|P49642|P49643|P56282|Q9NRF9"	"PROTEIN FAMILY"	"Homo sapiens"	""	""	"9606"	"False"
"CHEMBL3391681"	"Mitochondrial glycerol-3-phosphate dehydrogenase"	"P43304"	"SINGLE PROTEIN"	"Homo sapiens"	""	""	"9606"	"False"
"CHEMBL5465242"	"VHL-Baculoviral IAP repeat-containing protein 3"	"Q13489|P40337"	"PROTEIN-PROTEIN INTERACTION"	"Homo sapiens"	"17"	"26"	"9606"	"False"
"CHEMBL4523431"	"Inositol hexakisphosphate kinase 3"	"Q96PC2"	"SINGLE PROTEIN"	"Homo sapiens"	"49"	"52"	"9606"	"False"
"CHEMBL3430881"	"PI3-kinase subunit gamma/Phosphoinositide 3-kinase regulatory subunit 5"	"P48736|Q8WYR1"	"PROTEIN COMPLEX"	"Homo sapiens"	"10"	"11"	"9606"	"False"
"CHEMBL3831182"	"Retinoid isomerohydrolase"	"Q16518"	"SINGLE PROTEIN"	"Homo sapiens"	""	""	"9606"	"False"
"CHEMBL4802012"	"Sentrin-specific protease 5"	"Q96HI0"	"SINGLE PROTEIN"	"Homo sapiens"	"53"	"53"	"9606"	"False"
"CHEMBL4523294"	"Separin"	"Q14674"	"SINGLE PROTEIN"	"Homo sapiens"	"22"	"45"	"9606"	"False"
"CHEMBL1991"	"Inhibitor of nuclear factor kappa B kinase beta subunit"	"O14920"	"SINGLE PROTEIN"	"Homo sapiens"	"3522"	"5618"	"9606"	"False"
"CHEMBL230"	"Cyclooxygenase-2"	"P35354"	"SINGLE PROTEIN"	"Homo sapiens"	"8694"	"14150"	"9606"	"False"
"CHEMBL3582"	"Protein kinase C epsilon"	"Q02156"	"SINGLE PROTEIN"	"Homo sapiens"	"1137"	"1556"	"9606"	"False"
"CHEMBL2886"	"Phosphoglycerate kinase 1"	"P00558"	"SINGLE PROTEIN"	"Homo sapiens"	"94"	"94"	"9606"	"False"
"CHEMBL3179"	"Tyrosyl-tRNA synthetase"	"P54577"	"SINGLE PROTEIN"	"Homo sapiens"	"274"	"278"	"9606"	"False"
"CHEMBL1293257"	"Galactokinase"	"P51570"	"SINGLE PROTEIN"	"Homo sapiens"	"568"	"959"	"9606"	"False"
"CHEMBL5169142"	"S-adenosylmethionine synthase isoform type-1"	"Q00266"	"SINGLE PROTEIN"	"Homo sapiens"	"4"	"9"	"9606"	"False"
"CHEMBL4903"	"Low molecular weight phosphotyrosine protein phosphatase"	"P24666"	"SINGLE PROTEIN"	"Homo sapiens"	"651"	"1170"	"9606"	"False"
"CHEMBL2111324"	"Phosphorylase kinase"	"P15735|P46020|P46019|Q93100|Q16816"	"PROTEIN COMPLEX GROUP"	"Homo sapiens"	"49"	"51"	"9606"	"False"
"CHEMBL3611"	"Type III iodothyronine deiodinase"	"P55073"	"SINGLE PROTEIN"	"Homo sapiens"	"9"	"17"	"9606"	"False"
"CHEMBL5465353"	"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 4"	"Q9C0J1"	"SINGLE PROTEIN"	"Homo sapiens"	"22"	"22"	"9606"	"False"
"CHEMBL4802014"	"28S rRNA (cytosine-C(5))-methyltransferase"	"Q96P11"	"SINGLE PROTEIN"	"Homo sapiens"	"2"	"2"	"9606"	"False"
"CHEMBL2506"	"PI3-kinase p85-alpha subunit"	"P27986"	"SINGLE PROTEIN"	"Homo sapiens"	"274"	"279"	"9606"	"False"
"CHEMBL4630838"	"OTU domain-containing protein 7B"	"Q6GQQ9"	"SINGLE PROTEIN"	"Homo sapiens"	"3"	"3"	"9606"	"False"
"CHEMBL2111405"	"Nitric-oxide synthase (endothelial and brain)"	"P29475|P29474"	"SELECTIVITY GROUP"	"Homo sapiens"	"156"	"169"	"9606"	"False"
"CHEMBL1907600"	"Cyclin-dependent kinase 5/CDK5 activator 1"	"Q00535|Q15078"	"PROTEIN COMPLEX"	"Homo sapiens"	"3063"	"4010"	"9606"	"False"
"CHEMBL5789"	"Cyclin-dependent kinase-like 1"	"Q00532"	"SINGLE PROTEIN"	"Homo sapiens"	"418"	"446"	"9606"	"False"
"CHEMBL2897"	"Dual specificity mitogen-activated protein kinase kinase 4"	"P45985"	"SINGLE PROTEIN"	"Homo sapiens"	"672"	"1105"	"9606"	"False"
"CHEMBL2428"	"Myosin light chain kinase, smooth muscle"	"Q15746"	"SINGLE PROTEIN"	"Homo sapiens"	"868"	"1321"	"9606"	"False"
"CHEMBL5314"	"Tyrosine-protein kinase receptor TYRO3"	"Q06418"	"SINGLE PROTEIN"	"Homo sapiens"	"2178"	"2959"	"9606"	"False"
"CHEMBL4523422"	"NEDD8-conjugating enzyme UBE2F"	"Q969M7"	"SINGLE PROTEIN"	"Homo sapiens"	"1"	"2"	"9606"	"False"
"CHEMBL3111"	"Ribosomal protein S6 kinase 2"	"Q9UBS0"	"SINGLE PROTEIN"	"Homo sapiens"	"89"	"111"	"9606"	"False"
"CHEMBL3901"	"Sarcoplasmic/endoplasmic reticulum calcium ATPase 2"	"P16615"	"SINGLE PROTEIN"	"Homo sapiens"	"55"	"63"	"9606"	"False"
"CHEMBL5026"	"Serine/threonine-protein kinase EEF2K"	"O00418"	"SINGLE PROTEIN"	"Homo sapiens"	"988"	"1281"	"9606"	"False"
"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"P48775"	"SINGLE PROTEIN"	"Homo sapiens"	"1075"	"1596"	"9606"	"False"
"CHEMBL5682"	"Uridine-cytidine kinase 1"	"Q9HA47"	"SINGLE PROTEIN"	"Homo sapiens"	"6"	"17"	"9606"	"False"
"CHEMBL4898"	"Neurotrophic tyrosine kinase receptor type 2"	"Q16620"	"SINGLE PROTEIN"	"Homo sapiens"	"2522"	"3363"	"9606"	"False"
"CHEMBL3038467"	"CDK1/Cyclin A"	"P06493|P20248"	"PROTEIN COMPLEX"	"Homo sapiens"	"141"	"152"	"9606"	"False"
"CHEMBL4523402"	"Methylcytosine dioxygenase TET1"	"Q8NFU7"	"SINGLE PROTEIN"	"Homo sapiens"	"51"	"119"	"9606"	"False"
"CHEMBL4349"	"N-acylsphingosine-amidohydrolase"	"Q02083"	"SINGLE PROTEIN"	"Homo sapiens"	"331"	"450"	"9606"	"False"
"CHEMBL4523736"	"VHL/Tyrosine-protein kinase ABL2"	"P42684|P40337"	"PROTEIN-PROTEIN INTERACTION"	"Homo sapiens"	"1"	"1"	"9606"	"False"
"CHEMBL3351198"	"Protein phosphatase Slingshot homolog 2"	"Q76I76"	"SINGLE PROTEIN"	"Homo sapiens"	"4"	"4"	"9606"	"False"
"CHEMBL5465239"	"VHL/Leucine-rich repeat serine/threonine-protein kinase 2"	"Q5S007|P40337"	"PROTEIN-PROTEIN INTERACTION"	"Homo sapiens"	"4"	"12"	"9606"	"False"
"CHEMBL5465358"	"Probable ATP-dependent RNA helicase DHX35"	"Q9H5Z1"	"SINGLE PROTEIN"	"Homo sapiens"	"1"	"1"	"9606"	"False"
"CHEMBL5937"	"Elongation of very long chain fatty acids protein 5"	"Q9NYP7"	"SINGLE PROTEIN"	"Homo sapiens"	"4"	"4"	"9606"	"False"
"CHEMBL2952"	"Glutamate decarboxylase 65 kDa isoform"	"Q05329"	"SINGLE PROTEIN"	"Homo sapiens"	"2"	"2"	"9606"	"False"
"CHEMBL4523643"	"A-kinase anchor protein 13/Transforming protein RhoA"	"P61586|Q12802"	"PROTEIN COMPLEX"	"Homo sapiens"	"1"	"1"	"9606"	"False"
"CHEMBL5465201"	"Cereblon/Aurora kinase A"	"O14965|Q96SW2"	"PROTEIN-PROTEIN INTERACTION"	"Homo sapiens"	"13"	"32"	"9606"	"False"
"CHEMBL5728"	"Cyclin-dependent kinase-like 2"	"Q92772"	"SINGLE PROTEIN"	"Homo sapiens"	"260"	"280"	"9606"	"False"
"CHEMBL6004"	"Queuine tRNA-ribosyltransferase"	"Q9BXR0"	"SINGLE PROTEIN"	"Homo sapiens"	"2"	"2"	"9606"	"False"
"CHEMBL5615"	"Serine/threonine-protein kinase MRCK gamma"	"Q6DT37"	"SINGLE PROTEIN"	"Homo sapiens"	"429"	"537"	"9606"	"False"
"CHEMBL6001"	"Elongation of very long chain fatty acids protein 1"	"Q9BW60"	"SINGLE PROTEIN"	"Homo sapiens"	"81"	"144"	"9606"	"False"
"CHEMBL5284"	"CaM-kinase kinase beta"	"Q96RR4"	"SINGLE PROTEIN"	"Homo sapiens"	"947"	"1378"	"9606"	"False"
"CHEMBL3559690"	"Cyclin-dependent kinase 20"	"Q8IZL9"	"SINGLE PROTEIN"	"Homo sapiens"	"5"	"10"	"9606"	"False"
"CHEMBL2045"	"Pancreatic alpha-amylase"	"P04746"	"SINGLE PROTEIN"	"Homo sapiens"	"69"	"74"	"9606"	"False"
"CHEMBL3956"	"Mitogen-activated protein kinase kinase kinase 1"	"Q13233"	"SINGLE PROTEIN"	"Homo sapiens"	"527"	"624"	"9606"	"False"
"CHEMBL1293275"	"Eyes absent homolog 2"	"O00167"	"SINGLE PROTEIN"	"Homo sapiens"	"5756"	"5884"	"9606"	"False"
"CHEMBL3775"	"Dual specificity phosphatase Cdc25A"	"P30304"	"SINGLE PROTEIN"	"Homo sapiens"	"457"	"620"	"9606"	"False"
"CHEMBL4445"	"Serine/threonine protein phosphatase 2B catalytic subunit, alpha isoform"	"Q08209"	"SINGLE PROTEIN"	"Homo sapiens"	"930"	"1832"	"9606"	"False"
"CHEMBL2543"	"Casein kinase I gamma 2"	"P78368"	"SINGLE PROTEIN"	"Homo sapiens"	"1750"	"2578"	"9606"	"False"
"CHEMBL5073"	"CaM kinase I delta"	"Q8IU85"	"SINGLE PROTEIN"	"Homo sapiens"	"1368"	"2193"	"9606"	"False"
"CHEMBL3439"	"Aminopeptidase A"	"Q07075"	"SINGLE PROTEIN"	"Homo sapiens"	"69"	"70"	"9606"	"False"
"CHEMBL5814"	"Peroxisomal multifunctional enzyme type 2"	"P51659"	"SINGLE PROTEIN"	"Homo sapiens"	"117"	"123"	"9606"	"False"
"CHEMBL4525"	"Serine/threonine-protein kinase 17A"	"Q9UEE5"	"SINGLE PROTEIN"	"Homo sapiens"	"1414"	"1847"	"9606"	"False"
"CHEMBL2096991"	"Protein farnesyl/geranylgeranyl transferase"	"P49354|P49356|P53609"	"PROTEIN COMPLEX GROUP"	"Homo sapiens"	"138"	"143"	"9606"	"False"
"CHEMBL2331065"	"Alpha-ketoglutarate-dependent dioxygenase FTO"	"Q9C0B1"	"SINGLE PROTEIN"	"Homo sapiens"	"391"	"563"	"9606"	"False"
"CHEMBL3921"	"Heparanase"	"Q9Y251"	"SINGLE PROTEIN"	"Homo sapiens"	"430"	"693"	"9606"	"False"
"CHEMBL3430865"	"Prostaglandin-H2 D-isomerase"	"P41222"	"SINGLE PROTEIN"	"Homo sapiens"	"4"	"4"	"9606"	"False"
"CHEMBL2918"	"cAMP-dependent protein kinase beta-1 catalytic subunit"	"P22694"	"SINGLE PROTEIN"	"Homo sapiens"	"493"	"615"	"9606"	"False"
"CHEMBL5049"	"Ectonucleoside triphosphate diphosphohydrolase 2"	"Q9Y5L3"	"SINGLE PROTEIN"	"Homo sapiens"	"86"	"117"	"9606"	"False"
"CHEMBL4523697"	"Protein cereblon/CDK9"	"P50750|Q96SW2"	"PROTEIN-PROTEIN INTERACTION"	"Homo sapiens"	"73"	"170"	"9606"	"False"
"CHEMBL4630860"	"Phospholipase A and acyltransferase 2"	"Q9NWW9"	"SINGLE PROTEIN"	"Homo sapiens"	"56"	"67"	"9606"	"False"
"CHEMBL4295713"	"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial"	"P11310"	"SINGLE PROTEIN"	"Homo sapiens"	"1"	"2"	"9606"	"False"
"CHEMBL4106140"	"METTL3/METTL14"	"Q86U44|Q9HCE5"	"PROTEIN COMPLEX"	"Homo sapiens"	"218"	"233"	"9606"	"False"
"CHEMBL3588740"	"Pre-miRNA 5'-monophosphate methyltransferase"	"Q7Z5W3"	"SINGLE PROTEIN"	"Homo sapiens"	"321"	"606"	"9606"	"False"
"CHEMBL5568"	"Proto-oncogene tyrosine-protein kinase ROS"	"P08922"	"SINGLE PROTEIN"	"Homo sapiens"	"1692"	"2480"	"9606"	"False"
"CHEMBL3018"	"Matriptase"	"Q9Y5Y6"	"SINGLE PROTEIN"	"Homo sapiens"	"524"	"677"	"9606"	"False"
"CHEMBL4816"	"Serine/threonine-protein kinase AKT3"	"Q9Y243"	"SINGLE PROTEIN"	"Homo sapiens"	"2297"	"3209"	"9606"	"False"
"CHEMBL4523488"	"Inositol hexakisphosphate kinase 2"	"Q9UHH9"	"SINGLE PROTEIN"	"Homo sapiens"	"66"	"89"	"9606"	"False"
"CHEMBL5704"	"Elongation of very long chain fatty acids protein 6"	"Q9H5J4"	"SINGLE PROTEIN"	"Homo sapiens"	"131"	"140"	"9606"	"False"
"CHEMBL2007629"	"26S proteasome non-ATPase regulatory subunit 14"	"O00487"	"SINGLE PROTEIN"	"Homo sapiens"	"446"	"475"	"9606"	"False"
"CHEMBL4247"	"ALK tyrosine kinase receptor"	"Q9UM73"	"SINGLE PROTEIN"	"Homo sapiens"	"4105"	"7297"	"9606"	"False"
"CHEMBL2097163"	"Phosphodiesterase 6"	"Q13956|P18545|P35913|O43924|P16499|P51160"	"PROTEIN FAMILY"	"Homo sapiens"	"154"	"168"	"9606"	"False"
"CHEMBL2417352"	"Microtubule-associated serine/threonine-protein kinase 3"	"O60307"	"SINGLE PROTEIN"	"Homo sapiens"	"33"	"56"	"9606"	"False"
"CHEMBL1163129"	"Serine/threonine-protein kinase SBK1"	"Q52WX2"	"SINGLE PROTEIN"	"Homo sapiens"	"254"	"267"	"9606"	"False"
"CHEMBL4523318"	"Glycerol-3-phosphate acyltransferase 3"	"Q53EU6"	"SINGLE PROTEIN"	"Homo sapiens"	"1"	"6"	"9606"	"False"
"CHEMBL1900"	"Aldose reductase"	"P15121"	"SINGLE PROTEIN"	"Homo sapiens"	"1028"	"1472"	"9606"	"False"
"CHEMBL4523996"	"PCSK9/LDLR"	"Q8NBP7|P01130"	"PROTEIN-PROTEIN INTERACTION"	"Homo sapiens"	"124"	"177"	"9606"	"False"
"CHEMBL4884"	"Caspase-2"	"P42575"	"SINGLE PROTEIN"	"Homo sapiens"	"112"	"176"	"9606"	"False"
"CHEMBL4523156"	"Ubiquitin carboxyl-terminal hydrolase 19"	"O94966"	"SINGLE PROTEIN"	"Homo sapiens"	"699"	"703"	"9606"	"False"
"CHEMBL1781870"	"Phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase 1"	"Q92835"	"SINGLE PROTEIN"	"Homo sapiens"	"17"	"17"	"9606"	"False"
"CHEMBL4630850"	"Phospholipase A and acyltransferase 5"	"Q96KN8"	"SINGLE PROTEIN"	"Homo sapiens"	"56"	"67"	"9606"	"False"
"CHEMBL1075133"	"G protein-coupled receptor kinase 7"	"Q8WTQ7"	"SINGLE PROTEIN"	"Homo sapiens"	"828"	"1392"	"9606"	"False"
"CHEMBL5942"	"Phosphatidylcholine-sterol acyltransferase"	"P04180"	"SINGLE PROTEIN"	"Homo sapiens"	"148"	"155"	"9606"	"False"
"CHEMBL335"	"Protein-tyrosine phosphatase 1B"	"P18031"	"SINGLE PROTEIN"	"Homo sapiens"	"5761"	"8725"	"9606"	"False"
"CHEMBL3038494"	"Casein kinase I delta/epsilon"	"P48730|P49674"	"PROTEIN COMPLEX"	"Homo sapiens"	"41"	"43"	"9606"	"False"
"CHEMBL4718"	"MAP kinase-interacting serine/threonine-protein kinase MNK1"	"Q9BUB5"	"SINGLE PROTEIN"	"Homo sapiens"	"1461"	"2159"	"9606"	"False"
"CHEMBL2850"	"Glycogen synthase kinase-3 alpha"	"P49840"	"SINGLE PROTEIN"	"Homo sapiens"	"2843"	"3855"	"9606"	"False"
"CHEMBL2062349"	"RuvB-like 2"	"Q9Y230"	"SINGLE PROTEIN"	"Homo sapiens"	"43"	"47"	"9606"	"False"
"CHEMBL4523215"	"3-hydroxyisobutyrate dehydrogenase, mitochondrial"	"P31937"	"SINGLE PROTEIN"	"Homo sapiens"	"1"	"2"	"9606"	"False"
"CHEMBL2189129"	"Neuropathy target esterase"	"Q8IY17"	"SINGLE PROTEIN"	"Homo sapiens"	"1"	"1"	"9606"	"False"
"CHEMBL5916"	"Membrane-bound transcription factor site-1 protease"	"Q14703"	"SINGLE PROTEIN"	"Homo sapiens"	"35"	"35"	"9606"	"False"
"CHEMBL5169273"	"VHL/KRAS"	"P01116|P40337"	"PROTEIN-PROTEIN INTERACTION"	"Homo sapiens"	"16"	"69"	"9606"	"False"
"CHEMBL5483184"	"CDK15/Cyclin Y"	"Q96Q40|Q8ND76"	"PROTEIN COMPLEX"	"Homo sapiens"	"4"	"4"	"9606"	"False"
"CHEMBL4237"	"Ribosomal protein S6 kinase alpha 5"	"O75582"	"SINGLE PROTEIN"	"Homo sapiens"	"2131"	"3434"	"9606"	"False"
"CHEMBL2111328"	"Inhibitor of NF-kappa-B kinase (IKK)"	"O14920|O15111|Q9Y6K9"	"PROTEIN COMPLEX"	"Homo sapiens"	"35"	"78"	"9606"	"False"
"CHEMBL4527"	"TRAF2- and NCK-interacting kinase"	"Q9UKE5"	"SINGLE PROTEIN"	"Homo sapiens"	"957"	"1226"	"9606"	"False"
"CHEMBL5658"	"Prostaglandin E synthase"	"O14684"	"SINGLE PROTEIN"	"Homo sapiens"	"1989"	"3085"	"9606"	"False"
"CHEMBL5422"	"Protein disulfide-isomerase"	"P07237"	"SINGLE PROTEIN"	"Homo sapiens"	"461"	"779"	"9606"	"False"
"CHEMBL3616"	"Protein kinase C eta"	"P24723"	"SINGLE PROTEIN"	"Homo sapiens"	"1186"	"1900"	"9606"	"False"
"CHEMBL2094128"	"Cyclin-dependent kinase 2/cyclin A"	"P24941|P20248|P78396"	"PROTEIN COMPLEX"	"Homo sapiens"	"1906"	"2251"	"9606"	"False"
"CHEMBL2468"	"Death-associated protein kinase 3"	"O43293"	"SINGLE PROTEIN"	"Homo sapiens"	"1639"	"2152"	"9606"	"False"
"CHEMBL4630751"	"E3 ubiquitin-protein ligase XIAP/JAK1"	"P23458|P98170"	"PROTEIN-PROTEIN INTERACTION"	"Homo sapiens"	"8"	"19"	"9606"	"False"
"CHEMBL4523616"	"RPS6KA1/RPS6KA2/RPS6KA3"	"P51812|Q15349|Q15418"	"PROTEIN FAMILY"	"Homo sapiens"	"2"	"8"	"9606"	"False"
"CHEMBL4630748"	"Baculoviral IAP repeat-containing protein 2/Cyclin-dependent kinase 4"	"P11802|Q13490"	"PROTEIN-PROTEIN INTERACTION"	"Homo sapiens"	"3"	"5"	"9606"	"False"
"CHEMBL4523494"	"7-alpha-hydroxycholest-4-en-3-one 12-alpha-hydroxylase"	"Q9UNU6"	"SINGLE PROTEIN"	"Homo sapiens"	"90"	"91"	"9606"	"False"
"CHEMBL3739248"	"Ubiquitin carboxyl-terminal hydrolase 17"	"Q6R6M4"	"SINGLE PROTEIN"	"Homo sapiens"	"5"	"5"	"9606"	"False"
"CHEMBL4958"	"Dynamin-1"	"Q05193"	"SINGLE PROTEIN"	"Homo sapiens"	"252"	"258"	"9606"	"False"
"CHEMBL4772"	"1-acylglycerol-3-phosphate O-acyltransferase beta"	"O15120"	"SINGLE PROTEIN"	"Homo sapiens"	"125"	"135"	"9606"	"False"
"CHEMBL2157858"	"Dual specificity protein phosphatase 2"	"Q05923"	"SINGLE PROTEIN"	"Homo sapiens"	"1"	"1"	"9606"	"False"
"CHEMBL3509592"	"Diamine acetyltransferase 2"	"Q96F10"	"SINGLE PROTEIN"	"Homo sapiens"	"6"	"15"	"9606"	"False"
